,r,nmse_test,expression,directory
113,0.967154885463308,0.0011533191452973,[5.525122942022096/(-10.295395306330166*x1*(1 - 0.31165814879054639*x1)**2*(-x1 + (74320.48875275085*(0.1866569782435013 - 1/x1)**3 + 8.164064049504733)/x1) + 9.369139536354027)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-063107
842,0.9671551685638116,0.0011532985886982,[tan(40468510502.060625*((1 - 0.2747180229749121*x1)**2*lj(x1)**2 + 0.0003117696933216483)**3/x1**3 - 1202.9598122214607*(0.7995018420421636 - x1)**3/x1**9)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
131,0.9671555059671728,0.0011532740892948,[x1/(0.478672312732463*x1**4 - 236.55502641920108 - 3.0916032701073948*(20962982.0151301*(-0.095979165280235458 + x1**(-2))**4 - 198.5844567063542)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
290,0.9671564240754764,0.001153207425371,[x1**2/(4671881.086503133*(0.03534925231471703 - 0.003485463213537659/x1 + (0.02150933853475235*x1*(3.3117980651955023*x1 - 24.839354502839935) + 1)**2/x1**2)**2 - 5478.475769406925)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
75,0.9671565835816136,0.0011531958438258,[-3.776498581022538*lj(-0.75510605583874135*x1 + 0.75510605583874135*(701.186877013729*(0.2494694403791286*x1 - 1)**3 + 4.161709459895549)*lj(x1) - 1.2502246142233134) - 0.0001156193190150924],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
711,0.9671565918498688,0.0011531952434796,[x1/(192.74662943082686*(0.33552452986813852*x1 - 1 + 0.016613765834514775/(x1 - 8.593102007658736 - 25.301672239749024/(-x1 - 1.3959895085256608)))**4 + 5.0697309581107653)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
248,0.967157161739954,0.0011531538649767,[61.87598305337347*(0.127127335354285*sin(3.782480615546391*x1) - 1)**2/((x1 + 1.2816699533424107)*(x1*(x1/sin(7.0947084192508925/x1) + 0.9617980820460367)**2 - 52.43384780858805))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
74,0.967157420536443,0.0011531350745771,[x1/(3539.484261857466*(0.011351088499074664*x1**2 - (-1 + 0.256159226040585*(57.3133035363796 - 149.73714364002436/x1)/x1)**3 - 0.09479239105352994)**2 + 3.173509564421965)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
63,0.9671580464645004,0.0011530896285828,[119.78302145535275*(0.064548543411391902 - 0.010366126991022274/cos((0.05250677829334988 - lj(x1))*(2036.580032229492*(1 + 0.1985693429198619/x1)**2 - 2267.7351752426393)/x1) - 1/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160750
711,0.9671593081341152,0.0011529980269781,[2.433754828722638*(0.74343166990803582*x1 + 1)**3/(17482009.034556444*((-0.071779783166770769*x1 + 1/x1)**4 + 0.07671082106218492 - 0.004093082010601117/x1)**2 - 99436.816824020126)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
317,0.9671596834934258,0.0011529707753343,[0.2627846143656343/(x1**2 + x1/(0.01717856632702598*x1**3 - x1 + 4.621425135673759 - 5.848521502887301/x1) - 30.21807729372585)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
161,0.967160030957532,0.0011529455492297,[0.05418524260929075/(1485.545928946581*(0.02594519614139687*x1 + (0.1610751257686825*x1/(0.86856331017106185*x1 + 169.63668775328018/x1**4) + 1/x1)**2 - 0.1917158500604612)**2 - 8.481203722575856)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
47,0.9671604353268533,0.0011529161921423,[7.735752958974393*((lj(x1) + 0.18030544260171572)**2 + 0.010646195210663099)/((-x1 + 0.98251005773543798*(-0.51049428133198802*x1 + lj(x1))**2)**2 + 0.21140634741140987)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
18,0.96716051639343,0.0011529103067818,[0.0007746492754544554*x1**2/(-x1 + 1829843.6903254765*(0.0081757700682648804*x1 - 0.018263518707413751 - (0.42586059920212507*x1 - 1)**3/x1**3)**3 + 2.72424174807477) - 8.3219570006130306e-5],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
368,0.9671610515078034,0.0011528714583621,[(1.764792523261117*x1**3*(0.79675869331581888*x1 - 1)**3*lj(x1)**3 + 4.566371971291751)/(39.536411445668077*((0.39879590310122857*x1 - 1)**2 + 0.072137021326624509)**2 + 22.44326600245297/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
739,0.9671618938435048,0.0011528103075945,[3.7009485605174983e-16/((0.00010176376881033516*x1 + (0.19195104623557917*x1 + lj(x1))**4*lj(x1)**4 - 0.00031060723528028287)**2 + 2.5111682445952577e-8)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
109,0.967163828669027,0.0011526698522476,[x1/(251494.31825702104*(0.0045598928455453316*x1**2 + (2*x1 + cos(20.388000886767625 - 65.56622162912694/x1))**(-2))**4 + 1.0440659592824806)],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160750
547,0.9671648893600862,0.0011525928570655,[0.19984139847976082*x1/(x1**3 + (2.1509007197842163 - x1)*(1607.886096236048*(1 - 0.3083898451898457*x1)**3*lj(x1) + 30.18789550827062))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
583,0.9671671606492322,0.0011524279942212,[0.014811433753491882/(-1.7116914708995243 + (1.96741929030949*x1 + 53.89138841618253*(0.1910683601850167*x1 - 0.1910683601850167*x1/(-5.651751409082815*(0.4206379714620566*x1 - 1)**2 - 0.8289313026505447) - 1)**2 - 0.753818884356193)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
250,0.9671675351949344,0.0011524008088104,[0.5838978437206661*sin(2.13596302350348*x1/((x1 - 0.4973743131960939/(-11.136266886503588*(-0.29966097259727363*x1 - 0.29966097259727363*lj(x1) + 1)**2 - 0.7230213667548433))**2 - 10.571321901643806))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
260,0.9671688010352266,0.0011523089336642,[x1**2/(4586050.6534377648*(0.0002479685717400958*x1 + (0.071236526146996776*x1 - 0.53603084592934868 + 1/x1)**2 + 0.034167884309892763)**2 - 5594.456101926461)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
128,0.9671706902980498,0.0011521718175449,[111517.83030735397*(0.0015883519487480825 + (1 + 0.021891819178499766/(-0.0016799578669848023*x1**2 - 0.06718541329345892 + 42.002673762722969*(1 - 0.28767868682265403*x1)**3/x1))**2/x1**3)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
832,0.967170981735913,0.0011521506667733,[-0.0008899785398380343 + 0.014467338223009878/(x1 + x1/(-x1 + 171.1345667983077*(-0.0531040334234493*x1 + (0.4379534204019283*x1 - 1)**2/x1**2)**2) - 6.858389689456901)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
220,0.9671711179344936,0.0011521407823871,[0.0578583953510105*x1/(x1 + 457637.27086406567*(-0.0038894965629979377*x1 + 0.019296867948211688 + 1/(-x1**4 - 33.71082847080791))**2 - 2.947012953745477) - 0.0005229795466231558],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
533,0.9671712612446112,0.0011521303819416,[-6.731159908390916e-5 - 0.05925962594970901/(1.0648806042777662*x1 - 0.33662481310656027*(0.57763866233690146*x1 - 0.57763866233690146*(13.044078163569191 - 37.76385608606304/x1)*lj(x1) - 1)**3 - 3.2832864290924816)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
163,0.9671713036708663,0.0011521273029505,[0.008363630099874909*x1/(0.144566360041307*x1 + 66082.30274901228*(-0.003890069995771087*x1 + 0.01929941093846238 - 1/(x1**4 + 33.695075723808706))**2 - 0.42604493243805804) - 0.0005242606580005897],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
225,0.9671719547787304,0.0011520800507955,[0.038021796006444299/(0.5519891208865781*x1 - 0.099916761597481988*(x1 + (x1 - 3.2257298676563386)*(21.1812677912067*lj(x1) + 1.99849158777444)*lj(x1))**2 - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
187,0.967172926540837,0.0011520095300634,[0.011881802105479026/(0.3496464432213571*x1 - 0.03712106686137244*tan(4.6252899996756797 - 3856.4851073178513/(x1 - 0.88326959922425064)**9) - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
97,0.9671730987937494,0.0011519970299173,[(x1 + 2759.1975440098418*(0.3156955903793611*x1 - 1)**4)/(38539.497469226183*(-0.0050938596677512079*x1 + ((0.34038864396888402*x1 - 1)**2 + 0.047916090649792602)**2 + 0.039742743526446555)**2 - 21.6706331349254)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
105,0.9671746721929854,0.0011518828539432,[1122.8154824076914/(8.605440041398088e+17*(1.051337863589845e-6*x1 + (1 - 0.2493147381216611*x1)**3/(-0.3146801989409023*x1 - 1)**9 + 7.6550939313782256e-6*(0.37059187274912074*x1 - 1)**2 + 9.48157124872735e-6)**3 + 2026.5518713522104)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
177,0.9671756024806591,0.0011518153491193,[0.09438775529843241*x1/(x1 + (512671.11395128531*((0.0710566790703263*x1 - 0.5361913372296608 + 1/x1)**2 + 0.029687531626083778)**2 - 460.8596266068643)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
12,0.9671789867744884,0.0011515697910814,[14.53475412444542/(6784.6717296040881*(0.10564615994318158*x1 + 0.052823079971590788*cos(1.6665946512135374 + 208.6762365459285/x1**3) - 1/x1)**3 + 25.193887084884906)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
76,0.9671792543934248,0.0011515503743415,[(0.1934549694343283 + (2.865875872144196 - 0.09747559125656902/(42.75992785447101*(0.28597035339925513*x1 - 1)**3 + 0.23240022557208492))/x1)**9],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
222,0.967180287066114,0.0011514754517683,[-0.6409982060126406/(4.180470589951067*x1**2 + 1.1338080043450541*(-0.95900342992158124*x1 + (1 - 0.2015489735879943/(x1 - 3.0322423558891334))**12)**3 - 35.666326347302366/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
257,0.9671803109855812,0.0011514737163915,[0.00026708974723104231*x1*(0.61972167875578582*x1 + 1)**4/(0.12281699027180197*x1**2 + 199.30791683542373*(0.26614533761285069*x1 - 1)**4 - 1.2398560033533412) - 0.0026141159631346447],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
289,0.9671803290433664,0.0011514724062854,[0.00218453330322448*(-0.6187347870470473*x1 - 1)**4/(x1 + (1622.30594675271*(1 - 0.2661409177189444*x1)**4 - 10.094937425382874)/x1) - 0.002610844114491058],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
120,0.9671811665756196,0.001151411643554,[sin(0.10679082519067153/((-x1 + (8.999074902137048 + (100.91417538279863*x1 - 310.6620096542393)*(lj(x1) + 0.31796282626717765)/x1)/x1)**2 + 0.17060909529161006))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
630,0.9671812912495924,0.0011514025986381,[0.74605377921646557*(0.85268448816627369*(1 + 0.09265264818698845*(cos(3.960709522317702*x1 - 5.3962689752347971) + 16.53343808839508)/x1)**2 - 0.40011472760782515*lj(x1) - 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
512,0.9671820936786788,0.0011513443844779,[(-0.007599753620565344 + 1.7428622272425241/(4119.9980873175135*((0.27139436470326887*x1 - 1)**2/(0.55610838993694396*x1 - 1)**2 - 0.01512910215251331)**2 + 6.113586004173177))/(x1 - 2.7797986928164478)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
840,0.9671823138583988,0.0011513284112814,[0.27813646960038063/(229879.56635538435*x1*(0.0020856902713783334*x1 - 0.049481690166408646 - 1/(0.41978957455885507*x1 + 1)**2 + 0.72057430621114895/x1)**2 + x1 - 2.778610605109961)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
293,0.9671832749531252,0.0011512586889178,[0.00010537602804408127 - 3.7508853655694976*lj(-1.173097155345046*x1**3/(7947.1842435033468*(0.29933792836596843*x1 - 1)**3 + 55.14111042236439) - 1.173097155345046*x1 + 2.8510438903230814/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
85,0.96718614717335,0.0011510503378665,[-0.000127945063418269 + 1.8768667861293333/(1.6691327749763072e+28*(3.9129386461762798e-10*x1 + (-0.016753059706753953 - (0.39437663343292496*x1 - 1)**2/x1**3)**4/x1**4)**3 - 243.9971175286865)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
122,0.9671864340770964,0.0011510295269529,[16.008663031380006/(x1 + 5032925.298782144*(-0.0004457483638950549*x1 + (-0.2684632396074728 + 1/x1)**2)**2 + 28.326871019483884*(0.024968939000790559*x1**2 + 1)**4 - 47.82184425132918)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
255,0.9671868955278254,0.0011509960554813,[-975.6666602894661/(-13.407025807925223*(3.052608858604203 - x1)*(72221073168277.31*(-2.401294101947424e-5*x1 + (-0.05937108056819849 + 1/(x1 + 4.276807613148105))**3 - 0.0001281777301758553)**3 - 157.32492977049245) - 2599.198470476268)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
52,0.967186958986226,0.0011509914525471,[6.54063661427769*((0.05513143806522347 + (-0.09730618253888744*cos(3.4531591619481461*x1 + 6.215919999013122*lj(x1) - 8.8705944433930895) - 1.9737373238828528)/x1)**2 - 0.005406174609405171)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
549,0.9671882526671136,0.0011508976179681,[28.045687990739051/(x1**4 - 543.59547005465131*(0.73579905639548666 - lj(x1)/x1)**4 + 130.92419237973743*cos(2*x1 - 0.6541144185134826))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
32,0.9671885237625212,0.0011508779551166,[7.762885390441277/(x1*(x1 + 191124.6156680904*(-0.16984590232488993 + 1/x1)**4)*(x1**2 - 6.3046024167274535*x1 + 9.98461490243888))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
568,0.9671887099214912,0.001150864452903,[-0.0006905421225789954 + 0.02504989323216139/(2*x1 - 12.78926270928519 + (25727459.255037775*(-0.0099952190858017925 + (1 - 0.98933393631842715/x1)**3/x1**3)**3 + 20.581737581723704)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
173,0.9671900356233416,0.0011507683014519,[0.58174449164624209*sin(0.14898190936761846/(x1*(-0.6708810520155121*x1*(x1 - 2.9460309007682475)*lj(x1) + x1 - 8.381036640904325) + 16.617150161875408))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
653,0.9671905460587952,0.0011507312813659,[0.22550010594076417/(49.69155529065737*(0.23432132136350085*x1 - 1)**2 + 187249957.53374577*(0.42513785702024104*x1 - 1)**3*(x1 - 3.703249679446875)/(x1 + 0.09168889422839038)**12)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
73,0.9671905715677864,0.0011507294313052,[0.00017822870706357455*(tan((-10.388458931997306 + 19.129352924904573/x1)/x1) + 6.9509039929673735)*(tan((9.79221034561467 - 16.841609154799066/x1)/x1) + 0.11551501443389846)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
550,0.9671907763892744,0.0011507145765151,[0.05081351003596917/(-x1 + 7.9527596957535191e+23*(1.6500925679128021e-15*x1**2 - (0.00010477525040876432*x1 - (0.2027179275280206 - 1/x1)**4 + 0.0006341823111511017)**4)**2 + 3.1293175862008034)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
477,0.9671913559176728,0.0011506725464554,[706.66804645201468*((0.31166684395737383*x1 - 1)**3 + 0.0076416412841894642)**3/(1 + 0.51928424594777295*(-x1 + 22.420478018813186*(1 - 0.38794091825962526*x1)**3 - 4.406812203825296)/x1)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
731,0.9671919667212748,0.0011506282490597,[x1/(x1*lj(147967.9993587195*(0.02045628449914154*x1 + lj(0.6597228420800237*x1 + 1.176637411327833)**3 + 0.025554599679761831)**3/x1**3) + 5.867514478331553)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
630,0.967192398060636,0.0011505969675219,[-sin(0.009858026094673865/(-x1 + 9.393989396859878 + (-22.826378839297117 + 24.546987384148906/((x1 - 1.7011331186153213)*(8.461379481356453*x1*(0.3437790550492326*x1 - 1)**2 + 5.270848255385556)))/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-23-000415
402,0.9671932349668116,0.001150536274812,[sin(x1/(19.834084981678874*(1 - 0.281027723507064*x1)**2 + 1.4551657506854483))/(108.0025159727544*(0.096223924053079846*x1 - 1/x1)**2 + 1.6140153819480105)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-23-000415
140,0.967193331335543,0.0011505292862295,[31.342228767385148*(-1 - 0.0046880095434703504/(x1 - 11.073339559624186 + (34.24979769831112 - 91.46598985999576*(-0.019733976869672721*lj(x1) + 1/x1)**2)/x1))**4/x1**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
898,0.9671934520612856,0.0011505205313283,[-0.58746026048170697*sin(x1/(-10.626018241544154*x1 - 2327.2753011740057*(0.1888958359867196*x1 + (-1 + 0.50528198381986547/(1 - 0.86610676065470904*x1)**2)**3)**2 + 32.182680440328712))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
770,0.9671940151780992,0.0011504796951703,[sin(x1/(1005.987699478519*(1 + 0.03152852580870242*(5412.9913431992448*(0.071143603649145956*x1 - 0.53583229943138061 + 1/x1)**2 - 4.031395915826421)/x1)**2 - 924.5120330406822))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
704,0.967195926849987,0.0011503410701298,[(10.51220955314289 - lj(x1))/(14693011.94529581*(0.01615185072001464*x1 + (x1 - 3.024506696490526)*(-lj(x1) - 0.050670938214316764)**2 - 0.029302909631215965)**4 + 14.459750646591273)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
623,0.9671970007818728,0.0011502631977772,[cos(1.5720759525437087 - 0.023146608445574788/(x1 - 5.383637447559415 + 7.725180279832513/(-x1*(x1 - 18.9623565147653*(1 - 0.229643335488765*x1)**2 - 14.02350500769522) - 35.422118156653643)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
218,0.9671971687878256,0.0011502510156769,[tan(x1**2/(161.69553375496136*(x1 - 2.813599755452082)*(3078324.0715452025*(-0.0005699579697584144*x1 + 0.0025617018692101969 - 1/x1**6)**2 + 0.4950829028027491) - 18.774836622317085))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
588,0.967197615889677,0.0011502185966868,[-0.0003532089676843886 + 0.17300685741747922/(1154073075570.0124*(9.3085780694597711e-7*x1 + ((-0.20058497812535232 + 1/x1)**2 - 0.0086839848711993855)**3 - 2.7527039141272472e-6)**2 + 0.20290035485627714)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
826,0.9672025974758848,0.0011498574188688,[4.3726181774157718e-17/(x1**2*(3.611405364253044e-9*x1 + (0.7058896152801726 - 1/x1)**16*lj(x1)**4 - 2.21194816663794e-8 + 4.2512778720067174e-8/x1)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
147,0.967203678770806,0.0011497790301874,[(0.015637352098197076 - (1.2667072495857536 + (x1/(-1.3191759194440738 - 1110.3431362157723*(0.28730993255825164*x1 - 1)**3/x1) + 7.869767698271265)/x1)/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
146,0.9672047683415704,0.0011497000444273,[0.2797215556723242/(x1 + 354723538617.53131*(-2.0589624295233671e-6*x1 + (0.036619548692835724 - 1/x1**4)**3/x1)**2 - 2.7759484068128484)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-134849
143,0.967204852442524,0.0011496939478552,[6.2518392063815547e-7/(0.02091410746560632*x1 - x1/(x1 + 24612.021024927903*((0.4526017285880774*x1 - 1)**4*lj(x1)**4 + 0.040999612461234576)**2) + 0.0059105382390567803)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
173,0.967205924441476,0.0011496162389616,[cos((0.5606397944034397 - 4.71415123027727/(2.2795674147382896 - x1))/(-x1 + 0.33291968280554046/(42.92512187598813*(1 - 0.285603036847887*x1)**3 - 0.15588329558984693)) + 1.5653474640413456)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
491,0.9672060928705428,0.0011496040298417,[tan(0.2710905007543019/((x1 + (x1 - 0.5639072351306614)/(x1 + 11.74626304736561*(0.3584351642529924*x1 - 1)**4 - 1.9669161116236422))**2 - 27.879611000043784))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
78,0.9672068824314596,0.0011495467969131,[107.10478268158324*(0.043796368886030331 - (0.55753725426593633*(-1.8506547606307446*x1**3 + 74.35503771405926*x1 - 180.4997860116287)*lj(x1)**2 - 1)**2/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
31,0.9672071643809104,0.0011495263596016,[0.41041081380789753*x1/(1556.253471722745*(0.1592135099369947*x1 - 0.47128912579847127 + 1/(30338.573664607201*(0.075770684434858554*x1 - 0.33002052747573668 + 1/x1)**4 - 62.44694868053496))**4 + 2.091811932739893)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
753,0.967207729565966,0.0011494853923339,[tan(x1/(2661.3075331597329*(1 - 0.2029083716653017*x1)**2 + 133.92614254473024 - 250146.0550088284/(x1**5 + 684.6526734643618/x1)) - 0.0006188019116309467)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
